store_code,sku,sale_date,units_sold,unit_price,promotion_code
MANNHEIM-04,DIY-043,2025-01-03,30,139.50,
MANNHEIM-04,DIY-043,2025-01-04,31,139.50,
MANNHEIM-04,DIY-043,2025-01-05,30,139.50,
MANNHEIM-04,DIY-043,2025-01-06,29,139.50,
MANNHEIM-04,DIY-043,2025-01-07,31,139.50,
MANNHEIM-04,DIY-043,2025-01-08,29,139.50,
MANNHEIM-04,DIY-043,2025-01-09,28,139.50,
MANNHEIM-04,DIY-043,2025-01-10,30,139.50,
MANNHEIM-04,DIY-043,2025-01-11,32,139.50,
MANNHEIM-04,DIY-043,2025-01-12,29,139.50,
MANNHEIM-04,DIY-043,2025-01-13,29,139.50,
MANNHEIM-04,DIY-043,2025-01-14,31,139.50,
MANNHEIM-04,DIY-043,2025-01-15,30,139.50,
MANNHEIM-04,DIY-043,2025-01-16,29,139.50,
MANNHEIM-04,DIY-043,2025-01-17,29,139.50,
MANNHEIM-04,DIY-043,2025-01-18,29,139.50,
MANNHEIM-04,DIY-043,2025-01-19,28,139.50,
MANNHEIM-04,DIY-043,2025-01-20,28,139.50,
MANNHEIM-04,DIY-043,2025-01-21,28,139.50,
MANNHEIM-04,DIY-043,2025-01-22,29,139.50,
MANNHEIM-04,DIY-043,2025-01-23,30,139.50,
MANNHEIM-04,DIY-043,2025-01-24,29,139.50,
MANNHEIM-04,DIY-043,2025-01-25,31,139.50,
MANNHEIM-04,DIY-043,2025-01-26,31,139.50,
MANNHEIM-04,DIY-043,2025-01-27,31,139.50,
MANNHEIM-04,DIY-043,2025-01-28,31,139.50,
MANNHEIM-04,DIY-043,2025-01-29,29,139.50,
MANNHEIM-04,DIY-043,2025-01-30,32,139.50,
MANNHEIM-04,DIY-043,2025-01-31,30,139.50,
MANNHEIM-04,DIY-043,2025-02-01,29,139.50,
MANNHEIM-04,DIY-043,2025-02-02,31,139.50,
MANNHEIM-04,DIY-043,2025-02-03,30,139.50,
MANNHEIM-04,DIY-043,2025-02-04,31,139.50,
MANNHEIM-04,DIY-043,2025-02-05,32,139.50,
MANNHEIM-04,DIY-043,2025-02-06,31,139.50,
MANNHEIM-04,DIY-043,2025-02-07,30,139.50,
MANNHEIM-04,DIY-043,2025-02-08,29,139.50,
MANNHEIM-04,DIY-043,2025-02-09,29,139.50,
MANNHEIM-04,DIY-043,2025-02-10,31,139.50,
MANNHEIM-04,DIY-043,2025-02-11,32,139.50,
MANNHEIM-04,DIY-043,2025-02-12,29,139.50,
MANNHEIM-04,DIY-043,2025-02-13,32,139.50,
MANNHEIM-04,DIY-043,2025-02-14,31,139.50,
MANNHEIM-04,DIY-043,2025-02-15,29,139.50,
MANNHEIM-04,DIY-043,2025-02-16,30,139.50,
MANNHEIM-04,DIY-043,2025-02-17,28,139.50,
MANNHEIM-04,DIY-043,2025-02-18,32,139.50,
MANNHEIM-04,DIY-043,2025-02-19,31,139.50,
MANNHEIM-04,DIY-043,2025-02-20,32,139.50,
MANNHEIM-04,DIY-043,2025-02-21,32,139.50,
MANNHEIM-04,DIY-043,2025-02-22,29,139.50,
MANNHEIM-04,DIY-043,2025-02-23,30,139.50,
MANNHEIM-04,DIY-043,2025-02-24,29,139.50,
MANNHEIM-04,DIY-043,2025-02-25,31,139.50,
MANNHEIM-04,DIY-043,2025-02-26,29,139.50,
MANNHEIM-04,DIY-043,2025-02-27,29,139.50,
MANNHEIM-04,DIY-043,2025-02-28,30,139.50,
MANNHEIM-04,DIY-043,2025-03-01,29,139.50,
MANNHEIM-04,DIY-043,2025-03-02,28,139.50,
MANNHEIM-04,DIY-043,2025-03-03,28,139.50,
MANNHEIM-04,DIY-043,2025-03-04,28,139.50,
MANNHEIM-04,DIY-043,2025-03-05,31,139.50,
MANNHEIM-04,DIY-043,2025-03-06,29,139.50,
MANNHEIM-04,DIY-043,2025-03-07,32,139.50,
MANNHEIM-04,DIY-043,2025-03-08,30,139.50,
MANNHEIM-04,DIY-043,2025-03-09,30,139.50,
MANNHEIM-04,DIY-043,2025-03-10,29,139.50,
MANNHEIM-04,DIY-043,2025-03-11,28,139.50,
MANNHEIM-04,DIY-043,2025-03-12,31,139.50,
MANNHEIM-04,DIY-043,2025-03-13,28,139.50,
MANNHEIM-04,DIY-043,2025-03-14,31,139.50,
MANNHEIM-04,DIY-043,2025-03-15,31,139.50,
MANNHEIM-04,DIY-043,2025-03-16,28,139.50,
MANNHEIM-04,DIY-043,2025-03-17,31,139.50,
MANNHEIM-04,DIY-043,2025-03-18,29,139.50,
MANNHEIM-04,DIY-043,2025-03-19,29,139.50,
MANNHEIM-04,DIY-043,2025-03-20,31,139.50,
MANNHEIM-04,DIY-043,2025-03-21,30,139.50,
MANNHEIM-04,DIY-043,2025-03-22,32,139.50,
MANNHEIM-04,DIY-043,2025-03-23,29,139.50,
MANNHEIM-04,DIY-043,2025-03-24,30,139.50,
MANNHEIM-04,DIY-043,2025-03-25,32,139.50,
MANNHEIM-04,DIY-043,2025-03-26,29,139.50,
MANNHEIM-04,DIY-043,2025-03-27,30,139.50,
MANNHEIM-04,DIY-043,2025-03-28,28,139.50,
MANNHEIM-04,DIY-043,2025-03-29,28,139.50,
MANNHEIM-04,DIY-043,2025-03-30,28,139.50,
MANNHEIM-04,DIY-043,2025-03-31,29,139.50,
MANNHEIM-04,DIY-043,2025-04-01,30,139.50,
MANNHEIM-04,DIY-043,2025-04-02,32,139.50,
MANNHEIM-04,DIY-043,2025-04-03,31,139.50,
MANNHEIM-04,DIY-043,2025-04-04,29,139.50,
MANNHEIM-04,DIY-043,2025-04-05,29,139.50,
MANNHEIM-04,DIY-043,2025-04-06,32,139.50,
MANNHEIM-04,DIY-043,2025-04-07,30,139.50,
MANNHEIM-04,DIY-043,2025-04-08,30,139.50,
MANNHEIM-04,DIY-043,2025-04-09,32,139.50,
MANNHEIM-04,DIY-043,2025-04-10,29,139.50,
MANNHEIM-04,DIY-043,2025-04-11,30,139.50,
MANNHEIM-04,DIY-043,2025-04-12,32,139.50,
MANNHEIM-04,DIY-043,2025-04-13,31,139.50,
MANNHEIM-04,DIY-043,2025-04-14,28,139.50,
MANNHEIM-04,DIY-043,2025-04-15,32,139.50,
MANNHEIM-04,DIY-043,2025-04-16,30,139.50,
MANNHEIM-04,DIY-043,2025-04-17,28,139.50,
MANNHEIM-04,DIY-043,2025-04-18,30,139.50,
MANNHEIM-04,DIY-043,2025-04-19,32,139.50,
MANNHEIM-04,DIY-043,2025-04-20,30,139.50,
MANNHEIM-04,DIY-043,2025-04-21,29,139.50,
MANNHEIM-04,DIY-043,2025-04-22,31,139.50,
MANNHEIM-04,DIY-043,2025-04-23,30,139.50,
MANNHEIM-04,DIY-043,2025-04-24,30,139.50,
MANNHEIM-04,DIY-043,2025-04-25,31,139.50,
MANNHEIM-04,DIY-043,2025-04-26,32,139.50,
MANNHEIM-04,DIY-043,2025-04-27,32,139.50,
MANNHEIM-04,DIY-043,2025-04-28,31,139.50,
MANNHEIM-04,DIY-043,2025-04-29,32,139.50,
MANNHEIM-04,DIY-043,2025-04-30,31,139.50,
MANNHEIM-04,DIY-044,2025-01-01,33,142.50,
MANNHEIM-04,DIY-044,2025-01-02,32,142.50,
MANNHEIM-04,DIY-044,2025-01-03,29,142.50,
MANNHEIM-04,DIY-044,2025-01-04,31,142.50,
MANNHEIM-04,DIY-044,2025-01-05,33,142.50,
MANNHEIM-04,DIY-044,2025-01-06,33,142.50,
MANNHEIM-04,DIY-044,2025-01-07,33,142.50,
MANNHEIM-04,DIY-044,2025-01-08,32,142.50,
MANNHEIM-04,DIY-044,2025-01-09,29,142.50,
MANNHEIM-04,DIY-044,2025-01-10,29,142.50,
MANNHEIM-04,DIY-044,2025-01-11,30,142.50,
MANNHEIM-04,DIY-044,2025-01-12,29,142.50,
MANNHEIM-04,DIY-044,2025-01-13,33,142.50,
MANNHEIM-04,DIY-044,2025-01-14,29,142.50,
MANNHEIM-04,DIY-044,2025-01-15,30,142.50,
MANNHEIM-04,DIY-044,2025-01-16,30,142.50,
MANNHEIM-04,DIY-044,2025-01-17,30,142.50,
MANNHEIM-04,DIY-044,2025-01-18,32,142.50,
MANNHEIM-04,DIY-044,2025-01-19,30,142.50,
MANNHEIM-04,DIY-044,2025-01-20,29,142.50,
MANNHEIM-04,DIY-044,2025-01-21,30,142.50,
MANNHEIM-04,DIY-044,2025-01-22,31,142.50,
MANNHEIM-04,DIY-044,2025-01-23,29,142.50,
MANNHEIM-04,DIY-044,2025-01-24,29,142.50,
MANNHEIM-04,DIY-044,2025-01-25,33,142.50,
MANNHEIM-04,DIY-044,2025-01-26,31,142.50,
MANNHEIM-04,DIY-044,2025-01-27,31,142.50,
MANNHEIM-04,DIY-044,2025-01-28,29,142.50,
MANNHEIM-04,DIY-044,2025-01-29,31,142.50,
MANNHEIM-04,DIY-044,2025-01-30,33,142.50,
MANNHEIM-04,DIY-044,2025-01-31,32,142.50,
MANNHEIM-04,DIY-044,2025-02-01,31,142.50,
MANNHEIM-04,DIY-044,2025-02-02,32,142.50,
MANNHEIM-04,DIY-044,2025-02-03,29,142.50,
MANNHEIM-04,DIY-044,2025-02-04,29,142.50,
MANNHEIM-04,DIY-044,2025-02-05,30,142.50,
MANNHEIM-04,DIY-044,2025-02-06,31,142.50,
MANNHEIM-04,DIY-044,2025-02-07,29,142.50,
MANNHEIM-04,DIY-044,2025-02-08,29,142.50,
MANNHEIM-04,DIY-044,2025-02-09,33,142.50,
MANNHEIM-04,DIY-044,2025-02-10,33,142.50,
MANNHEIM-04,DIY-044,2025-02-11,31,142.50,
MANNHEIM-04,DIY-044,2025-02-12,31,142.50,
MANNHEIM-04,DIY-044,2025-02-13,33,142.50,
MANNHEIM-04,DIY-044,2025-02-14,30,142.50,
MANNHEIM-04,DIY-044,2025-02-15,31,142.50,
MANNHEIM-04,DIY-044,2025-02-16,30,142.50,
MANNHEIM-04,DIY-044,2025-02-17,31,142.50,
MANNHEIM-04,DIY-044,2025-02-18,31,142.50,
MANNHEIM-04,DIY-044,2025-02-19,33,142.50,
MANNHEIM-04,DIY-044,2025-02-20,29,142.50,
MANNHEIM-04,DIY-044,2025-02-21,29,142.50,
MANNHEIM-04,DIY-044,2025-02-22,32,142.50,
MANNHEIM-04,DIY-044,2025-02-23,31,142.50,
MANNHEIM-04,DIY-044,2025-02-24,30,142.50,
MANNHEIM-04,DIY-044,2025-02-25,29,142.50,
MANNHEIM-04,DIY-044,2025-02-26,30,142.50,
MANNHEIM-04,DIY-044,2025-02-27,32,142.50,
MANNHEIM-04,DIY-044,2025-02-28,30,142.50,
MANNHEIM-04,DIY-044,2025-03-01,32,142.50,
MANNHEIM-04,DIY-044,2025-03-02,30,142.50,
MANNHEIM-04,DIY-044,2025-03-03,33,142.50,
MANNHEIM-04,DIY-044,2025-03-04,33,142.50,
MANNHEIM-04,DIY-044,2025-03-05,30,142.50,
MANNHEIM-04,DIY-044,2025-03-06,30,142.50,
MANNHEIM-04,DIY-044,2025-03-07,32,142.50,
MANNHEIM-04,DIY-044,2025-03-08,31,142.50,
MANNHEIM-04,DIY-044,2025-03-09,29,142.50,
MANNHEIM-04,DIY-044,2025-03-10,33,142.50,
MANNHEIM-04,DIY-044,2025-03-11,33,142.50,
MANNHEIM-04,DIY-044,2025-03-12,31,142.50,
MANNHEIM-04,DIY-044,2025-03-13,32,142.50,
MANNHEIM-04,DIY-044,2025-03-14,30,142.50,
MANNHEIM-04,DIY-044,2025-03-15,29,142.50,
MANNHEIM-04,DIY-044,2025-03-16,30,142.50,
MANNHEIM-04,DIY-044,2025-03-17,30,142.50,
MANNHEIM-04,DIY-044,2025-03-18,31,142.50,
MANNHEIM-04,DIY-044,2025-03-19,29,142.50,
MANNHEIM-04,DIY-044,2025-03-20,30,142.50,
MANNHEIM-04,DIY-044,2025-03-21,32,142.50,
MANNHEIM-04,DIY-044,2025-03-22,33,142.50,
MANNHEIM-04,DIY-044,2025-03-23,30,142.50,
MANNHEIM-04,DIY-044,2025-03-24,33,142.50,
MANNHEIM-04,DIY-044,2025-03-25,30,142.50,
MANNHEIM-04,DIY-044,2025-03-26,31,142.50,
MANNHEIM-04,DIY-044,2025-03-27,29,142.50,
MANNHEIM-04,DIY-044,2025-03-28,29,142.50,
MANNHEIM-04,DIY-044,2025-03-29,31,142.50,
MANNHEIM-04,DIY-044,2025-03-30,30,142.50,
MANNHEIM-04,DIY-044,2025-03-31,31,142.50,
MANNHEIM-04,DIY-044,2025-04-01,32,142.50,
MANNHEIM-04,DIY-044,2025-04-02,31,142.50,
MANNHEIM-04,DIY-044,2025-04-03,30,142.50,
MANNHEIM-04,DIY-044,2025-04-04,32,142.50,
MANNHEIM-04,DIY-044,2025-04-05,29,142.50,
MANNHEIM-04,DIY-044,2025-04-06,33,142.50,
MANNHEIM-04,DIY-044,2025-04-07,30,142.50,
MANNHEIM-04,DIY-044,2025-04-08,31,142.50,
MANNHEIM-04,DIY-044,2025-04-09,31,142.50,
MANNHEIM-04,DIY-044,2025-04-10,29,142.50,
MANNHEIM-04,DIY-044,2025-04-11,33,142.50,
MANNHEIM-04,DIY-044,2025-04-12,29,142.50,
MANNHEIM-04,DIY-044,2025-04-13,33,142.50,
MANNHEIM-04,DIY-044,2025-04-14,30,142.50,
MANNHEIM-04,DIY-044,2025-04-15,33,142.50,
MANNHEIM-04,DIY-044,2025-04-16,31,142.50,
MANNHEIM-04,DIY-044,2025-04-17,31,142.50,
MANNHEIM-04,DIY-044,2025-04-18,33,142.50,
MANNHEIM-04,DIY-044,2025-04-19,32,142.50,
MANNHEIM-04,DIY-044,2025-04-20,29,142.50,
MANNHEIM-04,DIY-044,2025-04-21,30,142.50,
MANNHEIM-04,DIY-044,2025-04-22,29,142.50,
MANNHEIM-04,DIY-044,2025-04-23,31,142.50,
MANNHEIM-04,DIY-044,2025-04-24,29,142.50,
MANNHEIM-04,DIY-044,2025-04-25,29,142.50,
MANNHEIM-04,DIY-044,2025-04-26,30,142.50,
MANNHEIM-04,DIY-044,2025-04-27,31,142.50,
MANNHEIM-04,DIY-044,2025-04-28,29,142.50,
MANNHEIM-04,DIY-044,2025-04-29,32,142.50,
MANNHEIM-04,DIY-044,2025-04-30,32,142.50,
MANNHEIM-04,DIY-045,2025-01-01,30,145.50,
MANNHEIM-04,DIY-045,2025-01-02,34,145.50,
MANNHEIM-04,DIY-045,2025-01-03,30,145.50,
MANNHEIM-04,DIY-045,2025-01-04,34,145.50,
MANNHEIM-04,DIY-045,2025-01-05,33,145.50,
MANNHEIM-04,DIY-045,2025-01-06,33,145.50,
MANNHEIM-04,DIY-045,2025-01-07,32,145.50,
MANNHEIM-04,DIY-045,2025-01-08,30,145.50,
MANNHEIM-04,DIY-045,2025-01-09,31,145.50,
MANNHEIM-04,DIY-045,2025-01-10,34,145.50,
MANNHEIM-04,DIY-045,2025-01-11,33,145.50,
MANNHEIM-04,DIY-045,2025-01-12,32,145.50,
MANNHEIM-04,DIY-045,2025-01-13,33,145.50,
MANNHEIM-04,DIY-045,2025-01-14,31,145.50,
MANNHEIM-04,DIY-045,2025-01-15,31,145.50,
MANNHEIM-04,DIY-045,2025-01-16,32,145.50,
MANNHEIM-04,DIY-045,2025-01-17,32,145.50,
MANNHEIM-04,DIY-045,2025-01-18,34,145.50,
MANNHEIM-04,DIY-045,2025-01-19,32,145.50,
MANNHEIM-04,DIY-045,2025-01-20,32,145.50,
MANNHEIM-04,DIY-045,2025-01-21,34,145.50,
MANNHEIM-04,DIY-045,2025-01-22,30,145.50,
MANNHEIM-04,DIY-045,2025-01-23,32,145.50,
MANNHEIM-04,DIY-045,2025-01-24,34,145.50,
MANNHEIM-04,DIY-045,2025-01-25,31,145.50,
MANNHEIM-04,DIY-045,2025-01-26,33,145.50,
MANNHEIM-04,DIY-045,2025-01-27,34,145.50,
MANNHEIM-04,DIY-045,2025-01-28,34,145.50,
MANNHEIM-04,DIY-045,2025-01-29,30,145.50,
MANNHEIM-04,DIY-045,2025-01-30,32,145.50,
MANNHEIM-04,DIY-045,2025-01-31,32,145.50,
MANNHEIM-04,DIY-045,2025-02-01,34,145.50,
MANNHEIM-04,DIY-045,2025-02-02,32,145.50,
MANNHEIM-04,DIY-045,2025-02-03,33,145.50,
MANNHEIM-04,DIY-045,2025-02-04,32,145.50,
MANNHEIM-04,DIY-045,2025-02-05,31,145.50,
MANNHEIM-04,DIY-045,2025-02-06,34,145.50,
MANNHEIM-04,DIY-045,2025-02-07,31,145.50,
MANNHEIM-04,DIY-045,2025-02-08,32,145.50,
MANNHEIM-04,DIY-045,2025-02-09,32,145.50,
MANNHEIM-04,DIY-045,2025-02-10,32,145.50,
MANNHEIM-04,DIY-045,2025-02-11,32,145.50,
MANNHEIM-04,DIY-045,2025-02-12,32,145.50,
MANNHEIM-04,DIY-045,2025-02-13,32,145.50,
MANNHEIM-04,DIY-045,2025-02-14,31,145.50,
MANNHEIM-04,DIY-045,2025-02-15,32,145.50,
MANNHEIM-04,DIY-045,2025-02-16,34,145.50,
MANNHEIM-04,DIY-045,2025-02-17,34,145.50,
MANNHEIM-04,DIY-045,2025-02-18,32,145.50,
MANNHEIM-04,DIY-045,2025-02-19,31,145.50,
MANNHEIM-04,DIY-045,2025-02-20,34,145.50,
MANNHEIM-04,DIY-045,2025-02-21,31,145.50,
MANNHEIM-04,DIY-045,2025-02-22,32,145.50,
MANNHEIM-04,DIY-045,2025-02-23,30,145.50,
MANNHEIM-04,DIY-045,2025-02-24,34,145.50,
MANNHEIM-04,DIY-045,2025-02-25,32,145.50,
MANNHEIM-04,DIY-045,2025-02-26,31,145.50,
MANNHEIM-04,DIY-045,2025-02-27,30,145.50,
MANNHEIM-04,DIY-045,2025-02-28,31,145.50,
MANNHEIM-04,DIY-045,2025-03-01,31,145.50,
MANNHEIM-04,DIY-045,2025-03-02,31,145.50,
MANNHEIM-04,DIY-045,2025-03-03,33,145.50,
MANNHEIM-04,DIY-045,2025-03-04,32,145.50,
MANNHEIM-04,DIY-045,2025-03-05,33,145.50,
MANNHEIM-04,DIY-045,2025-03-06,33,145.50,
MANNHEIM-04,DIY-045,2025-03-07,30,145.50,
MANNHEIM-04,DIY-045,2025-03-08,30,145.50,
MANNHEIM-04,DIY-045,2025-03-09,32,145.50,
MANNHEIM-04,DIY-045,2025-03-10,33,145.50,
MANNHEIM-04,DIY-045,2025-03-11,34,145.50,
MANNHEIM-04,DIY-045,2025-03-12,34,145.50,
MANNHEIM-04,DIY-045,2025-03-13,31,145.50,
MANNHEIM-04,DIY-045,2025-03-14,30,145.50,
MANNHEIM-04,DIY-045,2025-03-15,31,145.50,
MANNHEIM-04,DIY-045,2025-03-16,34,145.50,
MANNHEIM-04,DIY-045,2025-03-17,32,145.50,
MANNHEIM-04,DIY-045,2025-03-18,31,145.50,
MANNHEIM-04,DIY-045,2025-03-19,32,145.50,
MANNHEIM-04,DIY-045,2025-03-20,32,145.50,
MANNHEIM-04,DIY-045,2025-03-21,30,145.50,
MANNHEIM-04,DIY-045,2025-03-22,34,145.50,
MANNHEIM-04,DIY-045,2025-03-23,34,145.50,
MANNHEIM-04,DIY-045,2025-03-24,32,145.50,
MANNHEIM-04,DIY-045,2025-03-25,31,145.50,
MANNHEIM-04,DIY-045,2025-03-26,30,145.50,
MANNHEIM-04,DIY-045,2025-03-27,32,145.50,
MANNHEIM-04,DIY-045,2025-03-28,34,145.50,
MANNHEIM-04,DIY-045,2025-03-29,32,145.50,
MANNHEIM-04,DIY-045,2025-03-30,31,145.50,
MANNHEIM-04,DIY-045,2025-03-31,34,145.50,
MANNHEIM-04,DIY-045,2025-04-01,33,145.50,
MANNHEIM-04,DIY-045,2025-04-02,31,145.50,
MANNHEIM-04,DIY-045,2025-04-03,32,145.50,
MANNHEIM-04,DIY-045,2025-04-04,30,145.50,
MANNHEIM-04,DIY-045,2025-04-05,30,145.50,
MANNHEIM-04,DIY-045,2025-04-06,32,145.50,
MANNHEIM-04,DIY-045,2025-04-07,31,145.50,
MANNHEIM-04,DIY-045,2025-04-08,32,145.50,
MANNHEIM-04,DIY-045,2025-04-09,34,145.50,
MANNHEIM-04,DIY-045,2025-04-10,30,145.50,
MANNHEIM-04,DIY-045,2025-04-11,33,145.50,
MANNHEIM-04,DIY-045,2025-04-12,33,145.50,
MANNHEIM-04,DIY-045,2025-04-13,31,145.50,
MANNHEIM-04,DIY-045,2025-04-14,32,145.50,
MANNHEIM-04,DIY-045,2025-04-15,31,145.50,
MANNHEIM-04,DIY-045,2025-04-16,33,145.50,
MANNHEIM-04,DIY-045,2025-04-17,32,145.50,
MANNHEIM-04,DIY-045,2025-04-18,34,145.50,
MANNHEIM-04,DIY-045,2025-04-19,31,145.50,
MANNHEIM-04,DIY-045,2025-04-20,33,145.50,
MANNHEIM-04,DIY-045,2025-04-21,30,145.50,
MANNHEIM-04,DIY-045,2025-04-22,31,145.50,
MANNHEIM-04,DIY-045,2025-04-23,30,145.50,
MANNHEIM-04,DIY-045,2025-04-24,31,145.50,
MANNHEIM-04,DIY-045,2025-04-25,34,145.50,
MANNHEIM-04,DIY-045,2025-04-26,33,145.50,
MANNHEIM-04,DIY-045,2025-04-27,30,145.50,
MANNHEIM-04,DIY-045,2025-04-28,33,145.50,
MANNHEIM-04,DIY-045,2025-04-29,34,145.50,
MANNHEIM-04,DIY-045,2025-04-30,31,145.50,
MANNHEIM-04,DIY-046,2025-01-01,22,148.50,
MANNHEIM-04,DIY-046,2025-01-02,24,148.50,
MANNHEIM-04,DIY-046,2025-01-03,22,148.50,
MANNHEIM-04,DIY-046,2025-01-04,24,148.50,
MANNHEIM-04,DIY-046,2025-01-05,23,148.50,
MANNHEIM-04,DIY-046,2025-01-06,23,148.50,
MANNHEIM-04,DIY-046,2025-01-07,25,148.50,
MANNHEIM-04,DIY-046,2025-01-08,25,148.50,
MANNHEIM-04,DIY-046,2025-01-09,24,148.50,
MANNHEIM-04,DIY-046,2025-01-10,24,148.50,
MANNHEIM-04,DIY-046,2025-01-11,25,148.50,
MANNHEIM-04,DIY-046,2025-01-12,24,148.50,
MANNHEIM-04,DIY-046,2025-01-13,23,148.50,
MANNHEIM-04,DIY-046,2025-01-14,26,148.50,
MANNHEIM-04,DIY-046,2025-01-15,26,148.50,
MANNHEIM-04,DIY-046,2025-01-16,25,148.50,
MANNHEIM-04,DIY-046,2025-01-17,24,148.50,
MANNHEIM-04,DIY-046,2025-01-18,24,148.50,
MANNHEIM-04,DIY-046,2025-01-19,25,148.50,
MANNHEIM-04,DIY-046,2025-01-20,23,148.50,
MANNHEIM-04,DIY-046,2025-01-21,26,148.50,
MANNHEIM-04,DIY-046,2025-01-22,25,148.50,
MANNHEIM-04,DIY-046,2025-01-23,25,148.50,
MANNHEIM-04,DIY-046,2025-01-24,26,148.50,
MANNHEIM-04,DIY-046,2025-01-25,26,148.50,
MANNHEIM-04,DIY-046,2025-01-26,25,148.50,
MANNHEIM-04,DIY-046,2025-01-27,25,148.50,
MANNHEIM-04,DIY-046,2025-01-28,26,148.50,
MANNHEIM-04,DIY-046,2025-01-29,24,148.50,
MANNHEIM-04,DIY-046,2025-01-30,22,148.50,
MANNHEIM-04,DIY-046,2025-01-31,25,148.50,
MANNHEIM-04,DIY-046,2025-02-01,22,148.50,
MANNHEIM-04,DIY-046,2025-02-02,26,148.50,
MANNHEIM-04,DIY-046,2025-02-03,23,148.50,
MANNHEIM-04,DIY-046,2025-02-04,24,148.50,
MANNHEIM-04,DIY-046,2025-02-05,26,148.50,
MANNHEIM-04,DIY-046,2025-02-06,25,148.50,
MANNHEIM-04,DIY-046,2025-02-07,22,148.50,
MANNHEIM-04,DIY-046,2025-02-08,24,148.50,
MANNHEIM-04,DIY-046,2025-02-09,26,148.50,
MANNHEIM-04,DIY-046,2025-02-10,24,148.50,
MANNHEIM-04,DIY-046,2025-02-11,22,148.50,
MANNHEIM-04,DIY-046,2025-02-12,22,148.50,
MANNHEIM-04,DIY-046,2025-02-13,23,148.50,
MANNHEIM-04,DIY-046,2025-02-14,23,148.50,
MANNHEIM-04,DIY-046,2025-02-15,25,148.50,
MANNHEIM-04,DIY-046,2025-02-16,24,148.50,
MANNHEIM-04,DIY-046,2025-02-17,22,148.50,
MANNHEIM-04,DIY-046,2025-02-18,24,148.50,
MANNHEIM-04,DIY-046,2025-02-19,22,148.50,
MANNHEIM-04,DIY-046,2025-02-20,24,148.50,
MANNHEIM-04,DIY-046,2025-02-21,23,148.50,
MANNHEIM-04,DIY-046,2025-02-22,24,148.50,
MANNHEIM-04,DIY-046,2025-02-23,22,148.50,
MANNHEIM-04,DIY-046,2025-02-24,23,148.50,
MANNHEIM-04,DIY-046,2025-02-25,23,148.50,
MANNHEIM-04,DIY-046,2025-02-26,26,148.50,
MANNHEIM-04,DIY-046,2025-02-27,25,148.50,
MANNHEIM-04,DIY-046,2025-02-28,26,148.50,
MANNHEIM-04,DIY-046,2025-03-01,25,148.50,
MANNHEIM-04,DIY-046,2025-03-02,24,148.50,
MANNHEIM-04,DIY-046,2025-03-03,24,148.50,
MANNHEIM-04,DIY-046,2025-03-04,22,148.50,
MANNHEIM-04,DIY-046,2025-03-05,23,148.50,
MANNHEIM-04,DIY-046,2025-03-06,26,148.50,
MANNHEIM-04,DIY-046,2025-03-07,25,148.50,
MANNHEIM-04,DIY-046,2025-03-08,23,148.50,
MANNHEIM-04,DIY-046,2025-03-09,25,148.50,
MANNHEIM-04,DIY-046,2025-03-10,22,148.50,
MANNHEIM-04,DIY-046,2025-03-11,26,148.50,
MANNHEIM-04,DIY-046,2025-03-12,24,148.50,
MANNHEIM-04,DIY-046,2025-03-13,25,148.50,
MANNHEIM-04,DIY-046,2025-03-14,22,148.50,
MANNHEIM-04,DIY-046,2025-03-15,25,148.50,
MANNHEIM-04,DIY-046,2025-03-16,23,148.50,
MANNHEIM-04,DIY-046,2025-03-17,24,148.50,
MANNHEIM-04,DIY-046,2025-03-18,26,148.50,
MANNHEIM-04,DIY-046,2025-03-19,26,148.50,
MANNHEIM-04,DIY-046,2025-03-20,24,148.50,
MANNHEIM-04,DIY-046,2025-03-21,23,148.50,
MANNHEIM-04,DIY-046,2025-03-22,24,148.50,
MANNHEIM-04,DIY-046,2025-03-23,23,148.50,
MANNHEIM-04,DIY-046,2025-03-24,23,148.50,
MANNHEIM-04,DIY-046,2025-03-25,23,148.50,
MANNHEIM-04,DIY-046,2025-03-26,24,148.50,
MANNHEIM-04,DIY-046,2025-03-27,24,148.50,
MANNHEIM-04,DIY-046,2025-03-28,23,148.50,
MANNHEIM-04,DIY-046,2025-03-29,23,148.50,
MANNHEIM-04,DIY-046,2025-03-30,23,148.50,
MANNHEIM-04,DIY-046,2025-03-31,26,148.50,
MANNHEIM-04,DIY-046,2025-04-01,23,148.50,
MANNHEIM-04,DIY-046,2025-04-02,22,148.50,
MANNHEIM-04,DIY-046,2025-04-03,26,148.50,
MANNHEIM-04,DIY-046,2025-04-04,26,148.50,
MANNHEIM-04,DIY-046,2025-04-05,23,148.50,
MANNHEIM-04,DIY-046,2025-04-06,24,148.50,
MANNHEIM-04,DIY-046,2025-04-07,22,148.50,
MANNHEIM-04,DIY-046,2025-04-08,23,148.50,
MANNHEIM-04,DIY-046,2025-04-09,26,148.50,
MANNHEIM-04,DIY-046,2025-04-10,22,148.50,
MANNHEIM-04,DIY-046,2025-04-11,23,148.50,
MANNHEIM-04,DIY-046,2025-04-12,24,148.50,
MANNHEIM-04,DIY-046,2025-04-13,24,148.50,
MANNHEIM-04,DIY-046,2025-04-14,25,148.50,
MANNHEIM-04,DIY-046,2025-04-15,22,148.50,
MANNHEIM-04,DIY-046,2025-04-16,24,148.50,
MANNHEIM-04,DIY-046,2025-04-17,26,148.50,
